id,uuid,observed_on,time_observed_at,time_zone,user_name,created_at,quality_grade,url,image_url,sound_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,private_place_guess,private_latitude,private_longitude,geoprivacy,coordinates_obscured,place_town_name,species_guess,scientific_name,common_name
279624811,f5e00e47-5863-4c8a-8b30-a17511a4e3d6,2025-05-06,2025-05-07 02:11:44 UTC,Pacific Time (US & Canada),Madhya and Cole O'Malley,2025-05-09 04:10:47 UTC,research,https://www.inaturalist.org/observations/279624811,https://inaturalist-open-data.s3.amazonaws.com/photos/502148693/medium.jpg,,,3,0,"Washington, US",48.6001085452,-123.137457024,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
279630556,3591397c-1b2a-44de-9890-3342c9d63a27,2025-05-04,2025-05-05 01:27:22 UTC,Pacific Time (US & Canada),Michael Townsend,2025-05-09 05:05:34 UTC,research,https://www.inaturalist.org/observations/279630556,https://static.inaturalist.org/photos/502161014/medium.jpeg,,,2,0,"Washington, US",47.6904258094,-122.5962049744,,,,,true,,Orca,Orcinus orca,Orca
280661641,6e34f0ff-402f-4ced-80cf-bc3be7292119,2025-03-01,,Pacific Time (US & Canada),forest,2025-05-13 00:07:49 UTC,research,https://www.inaturalist.org/observations/280661641,https://inaturalist-open-data.s3.amazonaws.com/photos/504097939/medium.jpeg,,,3,0,"Washington, US",47.8797288525,-122.2715224833,,,,,true,,Orca,Orcinus orca,Orca
280853928,0c1fefe0-0834-4119-98ca-ed222bbea5bc,2020-08-13,2020-08-13 20:02:00 UTC,Pacific Time (US & Canada),,2025-05-13 20:02:37 UTC,research,https://www.inaturalist.org/observations/280853928,https://inaturalist-open-data.s3.amazonaws.com/photos/504461979/medium.jpg,,"",5,0,"Washington, US",48.5752101032,-123.0142118905,,,,,true,,Orca,Orcinus orca,Orca
280861462,5b745b2d-2b15-45c0-8334-db4882939e82,2025-05-13,2025-05-13 20:37:00 UTC,Pacific Time (US & Canada),Sylvia,2025-05-13 20:40:54 UTC,research,https://www.inaturalist.org/observations/280861462,https://inaturalist-open-data.s3.amazonaws.com/photos/504477199/medium.jpg,,"",4,0,"Clallam County, US-WA, US",48.1903083062,-123.7464132674,,,,,true,,Orca,Orcinus orca,Orca
280929914,8142d3af-28cc-440e-88b4-e080fbb33e0e,2025-01-01,2025-01-01 23:15:03 UTC,Pacific Time (US & Canada),,2025-05-14 03:08:39 UTC,research,https://www.inaturalist.org/observations/280929914,https://inaturalist-open-data.s3.amazonaws.com/photos/504611422/medium.jpg,,,4,0,"Washington, US",47.2617240022,-122.3341727878,,,,,true,,Orca,Orcinus orca,Orca
281322938,fe61c268-6ccf-4f1b-a073-7f627de7d28b,2017-08-25,2017-08-25 19:29:00 UTC,Pacific Time (US & Canada),LMM897,2025-05-15 19:25:56 UTC,research,https://www.inaturalist.org/observations/281322938,https://inaturalist-open-data.s3.amazonaws.com/photos/505341511/medium.jpg,,,4,0,"Washington, US",48.7194742544,-123.1193102928,,,,,true,,Orca,Orcinus orca,Orca
281645598,b3b34ed0-ce1b-4ca9-ab15-72213d72b473,2025-04-14,2025-04-15 00:04:04 UTC,Pacific Time (US & Canada),"",2025-05-17 01:44:56 UTC,research,https://www.inaturalist.org/observations/281645598,https://inaturalist-open-data.s3.amazonaws.com/photos/505958841/medium.jpg,,,4,0,"Washington, US",48.6364369854,-123.0917741639,,,,,true,,Orca,Orcinus orca,Orca
282195498,887e3829-f7b5-46c1-8551-12a514c66150,2025-05-18,2025-05-18 20:48:13 UTC,Pacific Time (US & Canada),Zac Cota,2025-05-18 20:59:55 UTC,research,https://www.inaturalist.org/observations/282195498,https://inaturalist-open-data.s3.amazonaws.com/photos/506976587/medium.jpg,,"",4,0,"San Juan County, US-WA, US",48.490062543,-122.8615674511,,,,,true,,Orca,Orcinus orca,Orca
282256993,d6eab858-51f7-4d09-88b9-8a734103c8b5,2025-05-18,2025-05-18 20:48:13 UTC,Pacific Time (US & Canada),Charles Urda Ritter,2025-05-19 01:08:29 UTC,research,https://www.inaturalist.org/observations/282256993,https://static.inaturalist.org/photos/507096527/medium.jpg,,"",4,0,"San Juan County, US-WA, US",48.5560834635,-122.9671600371,,,,,true,,Orca,Orcinus orca,Orca
282483761,5de4cfe2-73b0-44fe-b49b-8c1db756aa62,2025-05-19,2025-05-19 21:40:58 UTC,Pacific Time (US & Canada),Vickie Egan,2025-05-19 21:41:25 UTC,research,https://www.inaturalist.org/observations/282483761,https://static.inaturalist.org/photos/508917089/medium.jpg,,,3,0,"Washington, US",48.0928692327,-122.7413960767,,,,,true,,Orca,Orcinus orca,Orca
282685181,2937aa09-8253-436e-a23b-3d7e43fb6fed,2025-04-04,2025-04-04 19:55:08 UTC,Pacific Time (US & Canada),Alex Givens,2025-05-20 17:52:31 UTC,research,https://www.inaturalist.org/observations/282685181,https://static.inaturalist.org/photos/507891140/medium.jpg,,,5,0,"Washington, US",47.6776434586,-122.4499477198,,,,,true,,Orca,Orcinus orca,Orca
283264702,bbf6e852-3315-416b-a637-c4227b4ae0a8,2018-07-16,2018-07-17 02:29:00 UTC,Pacific Time (US & Canada),Greg Funka,2025-05-23 00:14:46 UTC,research,https://www.inaturalist.org/observations/283264702,https://inaturalist-open-data.s3.amazonaws.com/photos/508968553/medium.jpg,,,4,0,"Washington, US",48.2752886293,-122.8595903611,,,,,true,,Orca,Orcinus orca,Orca
283285094,896145a3-4401-47a4-b5d8-61ab6eafd479,2025-05-18,,Pacific Time (US & Canada),Bridget B,2025-05-23 02:26:43 UTC,research,https://www.inaturalist.org/observations/283285094,https://static.inaturalist.org/photos/509009244/medium.jpg,,Bigg’s T99 hunting a porpoise,2,0,"Washington, US",48.0519949871,-122.6329896879,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
283435133,af86319b-31c9-44cf-bb5f-df71047188d9,2025-04-09,2025-04-09 22:44:00 UTC,Pacific Time (US & Canada),Bob Burns,2025-05-23 18:26:16 UTC,research,https://www.inaturalist.org/observations/283435133,https://inaturalist-open-data.s3.amazonaws.com/photos/509287042/medium.jpg,,Biggs Orca. T46B Family,4,0,"Washington, US",48.3606355581,-122.6069270541,,,,,true,,Orca,Orcinus orca,Orca
283520312,dd912e06-9115-47cd-bcae-5f881d3d63a6,2015-10-17,2015-10-18 04:08:48 UTC,Pacific Time (US & Canada),,2025-05-24 01:48:41 UTC,research,https://www.inaturalist.org/observations/283520312,https://inaturalist-open-data.s3.amazonaws.com/photos/509455312/medium.jpg,,,4,0,"San Juan County, US-WA, US",48.5837001707,-123.0222758484,,,,,true,,Orca,Orcinus orca,Orca
283525005,871f2478-dd7c-4cb0-9629-64c5d148ed2d,2025-05-02,2025-05-02 19:46:38 UTC,Pacific Time (US & Canada),Sean Gargan,2025-05-24 02:18:19 UTC,research,https://www.inaturalist.org/observations/283525005,https://static.inaturalist.org/photos/509464331/medium.jpg,,"",5,0,"Washington, US",48.030666218,-122.4291889385,,,,,true,,Orca,Orcinus orca,Orca
283542972,af8d473a-944d-43ae-a954-95ba7dc0e9a8,2025-05-23,2025-05-23 21:55:30 UTC,Pacific Time (US & Canada),Kale,2025-05-24 04:28:36 UTC,research,https://www.inaturalist.org/observations/283542972,https://inaturalist-open-data.s3.amazonaws.com/photos/509498973/medium.jpg,,,5,0,"San Juan County, US-WA, US",48.5733212058,-122.930748841,,,,,true,,Orca,Orcinus orca,Orca
283741079,50232548-19c4-4268-8462-2380ec8e5e82,2024-10-21,2024-10-22 00:39:44 UTC,Pacific Time (US & Canada),,2025-05-24 20:22:30 UTC,research,https://www.inaturalist.org/observations/283741079,https://inaturalist-open-data.s3.amazonaws.com/photos/509860505/medium.jpg,,,4,0,"Washington, US",47.6518673023,-122.5459009868,,,,,true,,Orca,Orcinus orca,Orca
283930056,951ae4fb-9f98-412a-8010-1643e97ccaab,2022-04-15,,Pacific Time (US & Canada),Sydney Hay,2025-05-25 13:00:47 UTC,research,https://www.inaturalist.org/observations/283930056,https://static.inaturalist.org/photos/510220721/medium.jpg,,,3,0,"San Juan County, US-WA, US",48.5047505603,-123.0632427677,,,,,true,,Orca,Orcinus orca,Orca
284145276,1c721449-0555-4e32-a148-758efc28d240,2025-05-22,2025-05-22 20:32:51 UTC,Pacific Time (US & Canada),Jes Keating,2025-05-26 01:44:41 UTC,research,https://www.inaturalist.org/observations/284145276,https://static.inaturalist.org/photos/510628697/medium.jpg,,"",3,0,"Washington, US",48.6910264074,-122.933778842,,,,,true,,Orca,Orcinus orca,Orca
284973864,914dba29-e270-4ba5-8a7a-768137d64725,2025-05-28,2025-05-28 20:34:09 UTC,Pacific Time (US & Canada),Andrew Stegner,2025-05-29 02:38:30 UTC,research,https://www.inaturalist.org/observations/284973864,https://static.inaturalist.org/photos/512197467/medium.jpg,,"",2,0,"Clallam County, US-WA, US",48.3807149701,-123.3666934795,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
285003607,3f576573-c3a6-4f67-bb17-9f6b7da720b2,2025-05-27,,Pacific Time (US & Canada),Melissa Jacobs,2025-05-29 06:42:58 UTC,research,https://www.inaturalist.org/observations/285003607,https://static.inaturalist.org/photos/512254690/medium.jpg,,T123 pod according to our naturalist guide ,3,0,"Washington, US",48.4120254596,-123.0531541892,,,,,true,,Orca,Orcinus orca,Orca
285865534,4cb2864e-e875-4595-990c-f3c71e83a1ce,2025-05-04,2025-05-04 17:52:54 UTC,Pacific Time (US & Canada),"",2025-06-01 06:29:59 UTC,research,https://www.inaturalist.org/observations/285865534,https://inaturalist-open-data.s3.amazonaws.com/photos/513858549/medium.jpg,,,4,0,"Washington, US",47.7571518893,-122.4121893585,,,,,true,,Orca,Orcinus orca,Orca
286077855,f4f6893e-e5b9-4daa-82a0-351f0d40e85d,2025-05-26,2025-05-27 00:08:00 UTC,Pacific Time (US & Canada),,2025-06-01 20:37:08 UTC,research,https://www.inaturalist.org/observations/286077855,https://inaturalist-open-data.s3.amazonaws.com/photos/514247075/medium.jpg,,"T123s, T100Bs, T101s, T049A1, T086As, T086A1s, T037A3",5,0,United States,48.8638704461,-123.1571390195,,,,,true,,Orca,Orcinus orca,Orca
286133488,4e61295c-6dad-49b9-911a-d6a289351632,2025-05-31,2025-05-31 17:58:00 UTC,Pacific Time (US & Canada),Stan Rullman,2025-06-01 23:58:48 UTC,research,https://www.inaturalist.org/observations/286133488,https://inaturalist-open-data.s3.amazonaws.com/photos/514358885/medium.jpg,,,5,0,"Washington, US",47.5377648786,-122.7852398279,,,,,true,,Orca,Orcinus orca,Orca
286182398,db75be57-a566-4765-b3d3-dfefa0ae4748,2025-06-01,2025-06-01 20:06:00 UTC,Pacific Time (US & Canada),"",2025-06-02 03:57:14 UTC,research,https://www.inaturalist.org/observations/286182398,https://inaturalist-open-data.s3.amazonaws.com/photos/514459081/medium.jpg,,,4,0,"Washington, US",48.461727128,-122.7155805971,,,,,true,,Orca,Orcinus orca,Orca
286182399,251fe613-cdfa-4246-95c1-16f310cba6d2,2025-06-01,2025-06-01 20:08:00 UTC,Pacific Time (US & Canada),"",2025-06-02 03:57:14 UTC,research,https://www.inaturalist.org/observations/286182399,https://inaturalist-open-data.s3.amazonaws.com/photos/514459109/medium.jpg,,,5,0,"Washington, US",48.4488214014,-122.6803544792,,,,,true,,Orca,Orcinus orca,Orca
286182400,1b69fefa-392f-4f02-bc24-e65823d3a327,2025-06-01,2025-06-01 20:08:00 UTC,Pacific Time (US & Canada),"",2025-06-02 03:57:14 UTC,research,https://www.inaturalist.org/observations/286182400,https://inaturalist-open-data.s3.amazonaws.com/photos/514459130/medium.jpg,,,5,0,"Washington, US",48.4038917812,-122.6033507951,,,,,true,,Orca,Orcinus orca,Orca
286209379,5c5a3b0d-a150-445d-821d-cd0ecc000b18,2025-06-01,2025-06-02 00:27:00 UTC,Pacific Time (US & Canada),Yuan Zhuang,2025-06-02 07:32:53 UTC,research,https://www.inaturalist.org/observations/286209379,https://inaturalist-open-data.s3.amazonaws.com/photos/514512916/medium.jpg,,,5,0,"Washington, US",48.0453118358,-122.775872402,,,,,true,,Orca,Orcinus orca,Orca
286369924,83adc9da-c1f9-497b-9cce-4d637da083f1,2025-06-01,2025-06-02 00:35:33 UTC,Pacific Time (US & Canada),Richard Carlson,2025-06-02 20:37:06 UTC,research,https://www.inaturalist.org/observations/286369924,https://inaturalist-open-data.s3.amazonaws.com/photos/514815265/medium.jpg,,"",4,0,"Washington, US",48.0790927085,-122.7266827959,,,,,true,,Orca,Orcinus orca,Orca
286423751,dddbc555-1443-4520-b59e-8df770c285a2,2025-05-31,2025-05-31 23:21:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:17 UTC,research,https://www.inaturalist.org/observations/286423751,https://inaturalist-open-data.s3.amazonaws.com/photos/514909329/medium.jpg,,"From a series of orcas I spotted. Others in observation set:

https://www.inaturalist.org/observations/286423751

https://www.inaturalist.org/observations/286423758

https://www.inaturalist.org/observations/286423756

https://www.inaturalist.org/observations/286423755

https://www.inaturalist.org/observations/286423752

https://www.inaturalist.org/observations/286423751",3,0,"Washington, US",48.6141124475,-122.8216085483,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286423752,e97570d2-49f7-49ef-ad1b-d1720c498e6c,2025-05-31,2025-05-31 23:21:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:17 UTC,research,https://www.inaturalist.org/observations/286423752,https://inaturalist-open-data.s3.amazonaws.com/photos/514910508/medium.jpg,,"Group shots from seeing these orcas together. I have a few shots that I tried to group in separate observations of individual animals/ would love to know who they are. 

https://www.inaturalist.org/observations/286423751

https://www.inaturalist.org/observations/286423758

https://www.inaturalist.org/observations/286423756

https://www.inaturalist.org/observations/286423755

https://www.inaturalist.org/observations/286423752

https://www.inaturalist.org/observations/286423751",2,0,"Washington, US",48.6991879807,-122.9328425132,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286423755,3daaf7ca-62ac-49c3-9000-859d32541d4d,2025-05-31,2025-05-31 23:21:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:18 UTC,research,https://www.inaturalist.org/observations/286423755,https://inaturalist-open-data.s3.amazonaws.com/photos/514911340/medium.jpg,,"From a series of orcas I spotted. Will link other observations.

https://www.inaturalist.org/observations/286423751

https://www.inaturalist.org/observations/286423758

https://www.inaturalist.org/observations/286423756

https://www.inaturalist.org/observations/286423755

https://www.inaturalist.org/observations/286423752

https://www.inaturalist.org/observations/286423751",2,0,"Washington, US",48.6734269012,-122.9267310812,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286423756,8286e58f-4816-410e-9d3f-37898fdd59e1,2025-05-31,2025-05-31 23:21:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:18 UTC,research,https://www.inaturalist.org/observations/286423756,https://inaturalist-open-data.s3.amazonaws.com/photos/514911150/medium.jpg,,"From a series of orcas I spotted. Will link other observations.

https://www.inaturalist.org/observations/286423751

https://www.inaturalist.org/observations/286423758

https://www.inaturalist.org/observations/286423756

https://www.inaturalist.org/observations/286423755

https://www.inaturalist.org/observations/286423752

https://www.inaturalist.org/observations/286423751",2,0,"Washington, US",48.7910268903,-122.8498978315,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286423758,dbda0b08-7984-4426-b910-c42e14b94ae2,2025-05-31,2025-05-31 23:21:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:18 UTC,research,https://www.inaturalist.org/observations/286423758,https://inaturalist-open-data.s3.amazonaws.com/photos/514911634/medium.jpg,,"I think this is Stanley, 123A

From a series of orcas I spotted. Will link other observations.",2,0,"Washington, US",48.7542912127,-122.8231168985,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286423768,85a8ce24-0745-4c56-af9a-c8a97d4b1f40,2025-05-31,2025-05-31 23:16:00 UTC,Pacific Time (US & Canada),JA Fields,2025-06-03 00:37:19 UTC,research,https://www.inaturalist.org/observations/286423768,https://inaturalist-open-data.s3.amazonaws.com/photos/514912775/medium.jpg,,"From a series of orcas I spotted. Will link other observations.

https://www.inaturalist.org/observations/286423751

https://www.inaturalist.org/observations/286423758

https://www.inaturalist.org/observations/286423756

https://www.inaturalist.org/observations/286423755

https://www.inaturalist.org/observations/286423752

https://www.inaturalist.org/observations/286423751",2,0,"Washington, US",48.626560196,-122.9743310348,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
286919404,daf283ba-c859-4e3f-85ca-8beb0a16b9f4,2025-06-04,2025-06-04 18:37:00 UTC,Pacific Time (US & Canada),,2025-06-04 23:23:03 UTC,research,https://www.inaturalist.org/observations/286919404,https://inaturalist-open-data.s3.amazonaws.com/photos/515858496/medium.jpg,,Naturalists on board the San Juan Clipper (FRS Clipper) identified this individual as T65A5 Indy. No other whales were present during this encounter.,4,0,"Washington, US",47.5014898977,-122.4336831505,,,,,true,,Orca,Orcinus orca,Orca
286920257,674d4e7f-99d1-4223-9bfe-e341b3f9bdba,2025-05-30,2025-05-30 17:34:52 UTC,Pacific Time (US & Canada),Kalina Suiter,2025-06-04 23:28:17 UTC,research,https://www.inaturalist.org/observations/286920257,https://static.inaturalist.org/photos/515860441/medium.jpg,,,3,0,"Washington, US",47.9327717039,-122.2024530436,,,,,true,,Orca,Orcinus orca,Orca
287109374,3d5fa60b-1c7f-40ba-8de2-df692c3d9f5e,2025-05-25,2025-05-26 01:17:00 UTC,Pacific Time (US & Canada),Garrett Hughes,2025-06-05 18:30:41 UTC,research,https://www.inaturalist.org/observations/287109374,https://inaturalist-open-data.s3.amazonaws.com/photos/516213725/medium.jpg,,,4,0,"Washington, US",48.5400844536,-123.106411442,,,,obscured,true,,Orca,Orcinus orca,Orca
287118009,61a63131-a23a-4f1a-accc-0c9c2c95f9fa,2025-05-24,2025-05-25 01:14:00 UTC,Pacific Time (US & Canada),Garrett Hughes,2025-06-05 19:03:36 UTC,research,https://www.inaturalist.org/observations/287118009,https://inaturalist-open-data.s3.amazonaws.com/photos/516230028/medium.jpg,,,5,0,"Washington, US",48.7799131371,-123.0560666361,,,,,true,,Orca,Orcinus orca,Orca
287124895,69e7cbed-7a87-4564-a939-3b0999fe02bc,2025-06-05,2025-06-05 19:27:53 UTC,Pacific Time (US & Canada),Jorge Garcia,2025-06-05 19:30:05 UTC,research,https://www.inaturalist.org/observations/287124895,https://inaturalist-open-data.s3.amazonaws.com/photos/516244118/medium.jpg,,Whale Watching. T65A T124 T86A,4,0,"Washington, US",47.8605764569,-122.6112529422,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
287363544,81013f78-9c87-453e-b2a0-d994a4733d04,2025-05-27,2025-05-27 22:43:00 UTC,Pacific Time (US & Canada),Peter Zika,2025-06-06 18:08:46 UTC,research,https://www.inaturalist.org/observations/287363544,https://inaturalist-open-data.s3.amazonaws.com/photos/516690454/medium.jpg,,,4,0,"San Juan County, US-WA, US",48.5282817353,-122.8944134704,,,,,true,,Orca,Orcinus orca,Orca
287492186,812b37b0-4145-4d8b-aade-507f1d417d75,2024-08-14,2024-08-14 15:58:13 UTC,Pacific Time (US & Canada),Charlie,2025-06-07 05:32:55 UTC,research,https://www.inaturalist.org/observations/287492186,https://inaturalist-open-data.s3.amazonaws.com/photos/516936078/medium.jpg,,"",4,0,"Clallam County, US-WA, US",48.3263955944,-123.2358847096,,,,,true,,Orca,Orcinus orca,Orca
287762954,b7c8731c-97f0-47b1-9329-7f5c0dfa13a3,2025-06-07,2025-06-07 21:30:00 UTC,Pacific Time (US & Canada),Vaibhav Dwivedi,2025-06-08 02:21:01 UTC,research,https://www.inaturalist.org/observations/287762954,https://inaturalist-open-data.s3.amazonaws.com/photos/517440329/medium.jpg,,,7,0,"Washington, US",47.7220579568,-122.4981601596,,,,obscured,true,,Orca,Orcinus orca,Orca
288274278,81615518-83bd-493d-bc61-711cb99d315e,2025-06-08,,Pacific Time (US & Canada),Jeff Anderson,2025-06-09 19:06:06 UTC,research,https://www.inaturalist.org/observations/288274278,https://static.inaturalist.org/photos/518398881/medium.jpg,,,3,0,"Washington, US",48.6439404138,-123.1550408414,,,,,true,,Orca,Orcinus orca,Orca
288525161,a5c82596-0c18-4041-932a-94fe099e607a,2023-11-18,2023-11-19 07:07:30 UTC,Pacific Time (US & Canada),,2025-06-10 18:02:17 UTC,research,https://www.inaturalist.org/observations/288525161,https://inaturalist-open-data.s3.amazonaws.com/photos/518879861/medium.jpg,,,5,0,"Washington, US",47.6301688463,-122.4391192502,,,,,true,,Orca,Orcinus orca,Orca
288592347,d4ac66b1-d244-44bc-8ae3-0a36f4817cf3,2025-06-08,2025-06-08 22:37:00 UTC,Pacific Time (US & Canada),,2025-06-10 22:38:15 UTC,research,https://www.inaturalist.org/observations/288592347,https://inaturalist-open-data.s3.amazonaws.com/photos/519004615/medium.jpg,,,5,0,"Washington, US",47.7178683249,-122.4866747284,,,,,true,,Orca,Orcinus orca,Orca
288646222,11e09d2c-2c58-42e6-9c6b-8163671bcfcf,2025-06-10,2025-06-11 00:08:49 UTC,Pacific Time (US & Canada),Chris Law,2025-06-11 03:42:30 UTC,research,https://www.inaturalist.org/observations/288646222,https://inaturalist-open-data.s3.amazonaws.com/photos/519110811/medium.jpg,,,4,0,"Washington, US",47.2982746564,-122.2750392833,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
289243079,9152228a-bdb9-46ed-bb55-4ca7b361fbf9,2025-05-18,2025-05-19 01:55:00 UTC,Pacific Time (US & Canada),Graham Possingham,2025-06-13 12:32:30 UTC,research,https://www.inaturalist.org/observations/289243079,https://inaturalist-open-data.s3.amazonaws.com/photos/520225365/medium.jpg,,,4,0,"Washington, US",48.6796390079,-123.010331242,,,,,true,,Orca,Orcinus orca,Orca
289290272,17a4148b-0d10-4c62-a643-71e6d650dbe6,2025-06-01,2025-06-01 20:00:00 UTC,Pacific Time (US & Canada),,2025-06-13 16:07:45 UTC,research,https://www.inaturalist.org/observations/289290272,https://inaturalist-open-data.s3.amazonaws.com/photos/520311502/medium.jpg,,"Jack, or T137A, seen breaching near the boat on an Island Adventures Whale-watching excursion",4,0,"Washington, US",48.5593020803,-122.6780804846,,,,,true,,Orca,Orcinus orca,Orca
290319389,4bf0d4ab-b25d-4c8b-b9a0-0c181d784f23,2025-06-16,2025-06-16 20:50:29 UTC,Pacific Time (US & Canada),S Holmes,2025-06-17 04:08:41 UTC,research,https://www.inaturalist.org/observations/290319389,https://static.inaturalist.org/photos/522259987/medium.jpg,,(picture taken by a family member who was also present),7,0,"Washington, US",47.66658052,-122.5285750597,,,,,true,,Orca,Orcinus orca,Orca
290534328,4c121877-5400-4995-ada3-02c7b9a3d2d3,2025-06-17,2025-06-17 17:20:57 UTC,Pacific Time (US & Canada),,2025-06-17 23:26:31 UTC,research,https://www.inaturalist.org/observations/290534328,https://static.inaturalist.org/photos/522665629/medium.jpg,,,7,0,"Washington, US",47.9905158651,-122.5811053791,,,,,true,,Orca,Orcinus orca,Orca
290565586,8adca57c-4899-4755-aa1c-867c9fb73ee4,2025-06-17,2025-06-17 19:29:52 UTC,Pacific Time (US & Canada),,2025-06-18 02:06:09 UTC,research,https://www.inaturalist.org/observations/290565586,https://inaturalist-open-data.s3.amazonaws.com/photos/522724171/medium.jpg,,,6,0,"Washington, US",48.1458412521,-122.3060166509,,,,,true,,Orca,Orcinus orca,Orca
290565647,49f90441-7fcd-46f0-bb0b-2d01b1e6c782,2025-06-17,2025-06-17 19:17:06 UTC,Pacific Time (US & Canada),,2025-06-18 02:06:32 UTC,research,https://www.inaturalist.org/observations/290565647,https://inaturalist-open-data.s3.amazonaws.com/photos/522724278/medium.jpg,,,6,0,"Washington, US",48.1807187086,-122.3719195155,,,,,true,,Orca,Orcinus orca,Orca
291035299,6cec822b-184e-4d5b-b3d9-5141df9f5612,2025-06-12,2025-06-12 19:45:29 UTC,Pacific Time (US & Canada),,2025-06-19 20:54:18 UTC,research,https://www.inaturalist.org/observations/291035299,https://inaturalist-open-data.s3.amazonaws.com/photos/523600702/medium.jpg,,,4,0,"Washington, US",48.5175999494,-123.2225619762,,,,,true,,Orca,Orcinus orca,Orca
291405602,6f3f67df-b03e-422c-81af-ce892fb18471,2024-04-26,2024-04-26 15:20:00 UTC,Pacific Time (US & Canada),Alondra M. Caro Ruiz,2025-06-21 07:12:33 UTC,research,https://www.inaturalist.org/observations/291405602,https://inaturalist-open-data.s3.amazonaws.com/photos/524306212/medium.jpg,,"J38 ""Cookie""",2,0,"Washington, US",48.4540522191,-123.0262109833,,,,,true,,Resident Killer Whale,Orcinus orca ater,Resident Killer Whale
291823193,98566c93-5e83-48c5-9784-4635d51137ee,2025-06-21,2025-06-21 22:45:00 UTC,Pacific Time (US & Canada),Alyzabeth,2025-06-22 16:20:40 UTC,research,https://www.inaturalist.org/observations/291823193,https://static.inaturalist.org/photos/525082955/medium.jpg,,,6,0,"Washington, US",48.3941403035,-122.9127049449,,,,,true,,Orca,Orcinus orca,Orca
291915986,be372d21-0796-461c-a578-9eb4e8321875,2024-07-10,2024-07-10 17:28:00 UTC,Pacific Time (US & Canada),Alondra M. Caro Ruiz,2025-06-22 21:33:49 UTC,research,https://www.inaturalist.org/observations/291915986,https://inaturalist-open-data.s3.amazonaws.com/photos/525261043/medium.jpg,,T109A2s,2,0,"Washington, US",48.6364522039,-123.2195720682,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
291918740,dbe635d8-cb78-4154-937c-6634dfb88970,2024-08-27,2024-08-27 23:30:00 UTC,Pacific Time (US & Canada),Alondra M. Caro Ruiz,2025-06-22 21:44:31 UTC,research,https://www.inaturalist.org/observations/291918740,https://inaturalist-open-data.s3.amazonaws.com/photos/525266076/medium.jpg,,"T19B ""Galiano""",2,0,"San Juan County, US-WA, US",48.7631827205,-123.1462045235,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
292004775,a5068ab6-b372-45b5-b0c9-bbf0265b8b26,2024-04-01,2024-04-01 18:47:00 UTC,Pacific Time (US & Canada),Alondra M. Caro Ruiz,2025-06-23 04:47:49 UTC,research,https://www.inaturalist.org/observations/292004775,https://inaturalist-open-data.s3.amazonaws.com/photos/525433259/medium.jpg,,"T137A ""Jack"" with his sisters",2,0,"San Juan County, US-WA, US",48.5753077355,-123.1335533036,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
292215730,5afd2a40-4ce7-4f0e-9e73-fc122d1ce592,2025-06-20,2025-06-20 18:06:50 UTC,Pacific Time (US & Canada),bugsofburbank,2025-06-23 23:14:04 UTC,research,https://www.inaturalist.org/observations/292215730,https://static.inaturalist.org/photos/525838028/medium.jpg,,,3,0,"Washington, US",48.4130610657,-123.0566501591,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
292219462,c88a29c9-6516-499d-b80c-5bde35e7b545,2025-04-21,2025-04-21 19:28:00 UTC,Pacific Time (US & Canada),Brad Shine,2025-06-23 23:36:03 UTC,research,https://www.inaturalist.org/observations/292219462,https://inaturalist-open-data.s3.amazonaws.com/photos/525841515/medium.jpg,,T100's,3,0,"Washington, US",48.3460737763,-122.9185114599,,,,,true,,Bigg's Killer Whale,Orcinus orca rectipinnus,Bigg's Killer Whale
